"V1","V2","V3","V4","V5"
1,0.171600610017776,-0.899964255280793,0.140188437886536,-0.54112613433972
1,-0.982108408585191,0.142709732521325,0.789353674743325,0.152384391054511
1,-0.412520776037127,-0.587770158890635,0.908789333421737,-0.148301522247493
1,-0.445250084158033,-0.855344343464822,0.790974873118103,0.264980426523834
1,0.627148429863155,-0.906699682585895,-0.822129893582314,-0.106796251609921
1,-0.479144457262009,0.833560347091407,-0.430455319583416,0.788540352601558
1,0.448811785317957,0.328554489184171,0.717903838958591,-0.653879392426461
1,0.812184302601963,0.202834118157625,-0.597310660872608,0.493922223802656
1,0.898080442100763,-0.272750461939722,-0.351760297082365,-0.273265097290277
1,-0.853711061179638,0.0584823652170599,0.0802100263535976,-0.307898151222616
1,0.509350053966045,-0.0417356821708381,-0.504409779794514,0.880496140103787
1,-0.427998758386821,-0.389054725412279,-0.478567575104535,-0.087594267912209
1,-0.799892956856638,-0.216425852384418,-0.0499750669114292,-0.139161849394441
1,0.90813755011186,-0.550343030132353,0.285009505692869,-0.0938772871159017
1,-0.16878576297313,0.393659845925868,0.90233787195757,0.457061333581805
1,-0.0897951647639275,0.887916871346533,-0.920129236765206,-0.962039642967284
1,0.942111311946064,-0.808284167665988,-0.151630708016455,-0.204159855376929
1,0.16797595936805,0.233095173723996,0.193656632676721,-0.762941269669682
1,0.924409248866141,0.91069970978424,-0.181088421028107,-0.00744976196438074
1,0.523404806386679,-0.976763863582164,0.97672608261928,-0.349923694040626
1,0.429017070680857,-0.384696343448013,0.105494250077754,-0.335830270312726
1,0.993225713726133,0.152793910820037,0.420224234461784,0.199526493437588
1,0.0125417886301875,-0.239560181740671,0.302992687560618,0.607954292092472
1,-0.0201135235838592,0.297417286317796,0.484199004247785,0.997222509700805
1,0.298322737216949,-0.487388751003891,-0.120182418264449,-0.841310282237828
1,0.66161282453686,-0.622898004949093,-0.285604191012681,-0.89044656092301
1,-0.0360019952058792,0.215541557408869,0.368633697275072,-0.902099568396807
1,0.683492447249591,0.0384338130243123,0.642765857279301,0.0959149794653058
1,0.0274034701287746,-0.915313233621418,-0.419235811103135,-0.625297092832625
1,0.0595550709404051,0.541789279319346,-0.0437014158815145,-0.307272288948298
1,0.134224425069988,-0.375580563209951,-0.415235031396151,0.70319455023855
1,-0.522102243267,-0.567961630877107,0.23573428299278,-0.211321091745049
1,0.755991868209094,-0.108254973310977,0.580555279739201,-0.0230693724006414
1,0.309044034220278,-0.282824814319611,0.423619613982737,0.0875354334712029
1,-0.0352582107298076,-0.315920770168304,0.00981189962476492,-0.161562924273312
1,0.942059594206512,-0.645812986884266,0.784741181414574,-0.248743158299476
1,-0.0799481789581478,0.879428079817444,0.610446968115866,0.77035636594519
1,0.24411297403276,-0.62821782194078,0.199783342890441,0.409818901214749
1,-0.223163930699229,0.613175968639553,-0.917035434860736,0.836765820160508
1,-0.986814546398818,-0.106258984655142,0.553478396963328,-0.789613548666239
1,0.876638174522668,0.272615320514888,-0.527534489054233,0.663976474199444
1,-0.515657815150917,-0.403922223020345,-0.0894969287328422,-0.869215543847531
